# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
40, 219, 5, 6395, 32, 33, 35043, 35044, ","
40, 219, 6, 6396, 34, 46, 35045, 35057, "Purification"
40, 219, 7, 6397, 47, 50, 35058, 35061, "and"
40, 219, 8, 6398, 51, 64, 35062, 35075, "Determination"
40, 219, 9, 6399, 65, 67, 35076, 35078, "of"
40, 219, 10, 6400, 68, 77, 35079, 35088, "Enzymatic"
40, 219, 11, 6401, 78, 86, 35089, 35097, "Activity"
40, 219, 12, 6402, 87, 89, 35098, 35100, "of"
40, 219, 13, 6403, 90, 95, 35101, 35106, "Human"
40, 219, 14, 6404, 96, 100, 35107, 35111, "ARSB"
40, 219, 15, 6405, 101, 104, 35112, 35115, "and"
40, 219, 16, 6406, 105, 114, 35116, 35125, "Bacterial"
40, 219, 17, 6407, 115, 123, 35126, 35134, "ChaseABC"
40, 219, 18, 6408, 124, 128, 35135, 35139, "ARSB"
40, 219, 19, 6409, 129, 132, 35140, 35143, "was"
40, 219, 20, 6410, 133, 142, 35144, 35153, "expressed"
40, 219, 21, 6411, 143, 146, 35154, 35157, "and"
40, 219, 22, 6412, 147, 155, 35158, 35166, "purified"
40, 219, 23, 6413, 156, 158, 35167, 35169, "to"
40, 219, 24, 6414, 159, 170, 35170, 35181, "homogeneity"
40, 219, 25, 6415, 171, 173, 35182, 35184, "as"
40, 219, 26, 6416, 174, 183, 35185, 35194, "described"
40, 219, 27, 6417, 184, 185, 35195, 35196, "["
40, 219, 28, 6418, 185, 187, 35196, 35198, "69"
40, 219, 29, 6419, 187, 188, 35198, 35199, "]"
40, 219, 30, 6420, 188, 189, 35199, 35200, "."
40, 220, 1, 6421, 0, 3, 35201, 35204, "The"
40, 220, 2, 6422, 4, 10, 35205, 35211, "enzyme"
40, 220, 3, 6423, 11, 22, 35212, 35223, "preparation"
40, 220, 4, 6424, 23, 27, 35224, 35228, "used"
40, 220, 5, 6425, 28, 31, 35229, 35232, "had"
40, 220, 6, 6426, 32, 33, 35233, 35234, "a"
40, 220, 7, 6427, 34, 42, 35235, 35243, "specific"
40, 220, 8, 6428, 43, 51, 35244, 35252, "activity"
40, 220, 9, 6429, 52, 54, 35253, 35255, "of"
40, 220, 10, 6430, 55, 57, 35256, 35258, "34"
40, 220, 11, 6431, 58, 59, 35259, 35260, "U"
40, 220, 12, 6432, 59, 60, 35260, 35261, "/"
40, 220, 13, 6433, 60, 62, 35261, 35263, "mg"
40, 220, 14, 6434, 63, 65, 35264, 35266, "at"
40, 220, 15, 6435, 66, 67, 35267, 35268, "a"
40, 220, 16, 6436, 68, 75, 35269, 35276, "protein"
40, 220, 17, 6437, 76, 89, 35277, 35290, "concentration"
40, 220, 18, 6438, 90, 92, 35291, 35293, "of"
40, 220, 19, 6439, 93, 97, 35294, 35298, "0.35"
40, 220, 20, 6440, 98, 100, 35299, 35301, "mg"
40, 220, 21, 6441, 100, 101, 35301, 35302, "/"
40, 220, 22, 6442, 101, 103, 35302, 35304, "ml"
40, 220, 23, 6443, 103, 104, 35304, 35305, "."
40, 221, 1, 6444, 0, 2, 35306, 35308, "We"
40, 221, 2, 6445, 3, 13, 35309, 35319, "determined"
40, 221, 3, 6446, 14, 20, 35320, 35326, "enzyme"
40, 221, 4, 6447, 21, 29, 35327, 35335, "activity"
40, 221, 5, 6448, 30, 32, 35336, 35338, "by"
40, 221, 6, 6449, 33, 38, 35339, 35344, "using"
40, 221, 7, 6450, 39, 42, 35345, 35348, "the"
40, 221, 8, 6451, 43, 53, 35349, 35359, "artificial"
40, 221, 9, 6452, 54, 63, 35360, 35369, "substrate"
40, 221, 10, 6453, 64, 68, 35370, 35374, "pNCS"
40, 221, 11, 6454, 69, 70, 35375, 35376, "("
40, 221, 12, 6455, 70, 84, 35376, 35390, "pnitrocatechol"
40, 221, 13, 6456, 85, 92, 35391, 35398, "sulfate"
40, 221, 14, 6457, 93, 104, 35399, 35410, "dipotassium"
40, 221, 15, 6458, 105, 109, 35411, 35415, "salt"
40, 221, 16, 6459, 109, 110, 35415, 35416, ";"
40, 221, 17, 6460, 111, 116, 35417, 35422, "Sigma"
40, 221, 18, 6461, 116, 117, 35422, 35423, ","
40, 221, 19, 6462, 118, 120, 35424, 35426, "St"
40, 221, 20, 6463, 120, 121, 35426, 35427, "."
40, 222, 1, 6464, 0, 5, 35428, 35433, "Louis"
40, 222, 2, 6465, 5, 6, 35433, 35434, ","
40, 222, 3, 6466, 7, 9, 35435, 35437, "MO"
40, 222, 4, 6467, 9, 10, 35437, 35438, ")"
40, 222, 5, 6468, 11, 20, 35439, 35448, "following"
40, 222, 6, 6469, 21, 29, 35449, 35457, "reported"
40, 222, 7, 6470, 30, 39, 35458, 35467, "protocols"
40, 222, 8, 6471, 40, 41, 35468, 35469, "["
40, 222, 9, 6472, 41, 46, 35469, 35474, "70,71"
40, 222, 10, 6473, 46, 47, 35474, 35475, "]"
40, 222, 11, 6474, 47, 48, 35475, 35476, "."
40, 223, 1, 6475, 0, 13, 35477, 35490, "Protease-free"
40, 223, 2, 6476, 14, 22, 35491, 35499, "ChaseABC"
40, 223, 3, 6477, 23, 24, 35500, 35501, "("
40, 223, 4, 6478, 24, 33, 35501, 35510, "Seikagaku"
40, 223, 5, 6479, 33, 34, 35510, 35511, ","
40, 223, 6, 6480, 35, 40, 35512, 35517, "Tokyo"
40, 223, 7, 6481, 40, 41, 35517, 35518, ","
40, 223, 8, 6482, 42, 47, 35519, 35524, "Japan"
40, 223, 9, 6483, 47, 48, 35524, 35525, ")"
40, 223, 10, 6484, 49, 53, 35526, 35530, "from"
40, 223, 11, 6485, 54, 61, 35531, 35538, "Proteus"
40, 223, 12, 6486, 62, 70, 35539, 35547, "vulgaris"
40, 223, 13, 6487, 71, 74, 35548, 35551, "was"
40, 223, 14, 6488, 75, 82, 35552, 35559, "assayed"
40, 223, 15, 6489, 83, 88, 35560, 35565, "after"
40, 223, 16, 6490, 89, 90, 35566, 35567, "a"
40, 223, 17, 6491, 91, 99, 35568, 35576, "modified"
40, 223, 18, 6492, 100, 106, 35577, 35583, "method"
40, 223, 19, 6493, 107, 108, 35584, 35585, "["
40, 223, 20, 6494, 108, 110, 35585, 35587, "29"
40, 223, 21, 6495, 110, 111, 35587, 35588, "]"
40, 223, 22, 6496, 111, 112, 35588, 35589, "."
40, 224, 1, 6497, 0, 3, 35590, 35593, "The"
40, 224, 2, 6498, 4, 12, 35594, 35602, "reaction"
40, 224, 3, 6499, 13, 19, 35603, 35609, "buffer"
40, 224, 4, 6500, 20, 29, 35610, 35619, "consisted"
40, 224, 5, 6501, 30, 32, 35620, 35622, "of"
40, 224, 6, 6502, 33, 35, 35623, 35625, "40"
40, 224, 7, 6503, 36, 38, 35626, 35628, "mM"
40, 224, 8, 6504, 39, 43, 35629, 35633, "Tris"
40, 224, 9, 6505, 43, 44, 35633, 35634, ","
40, 224, 10, 6506, 45, 47, 35635, 35637, "40"
40, 224, 11, 6507, 48, 50, 35638, 35640, "mM"
40, 224, 12, 6508, 51, 57, 35641, 35647, "sodium"
40, 224, 13, 6509, 58, 65, 35648, 35655, "acetate"
40, 224, 14, 6510, 66, 69, 35656, 35659, "and"
40, 224, 15, 6511, 70, 75, 35660, 35665, "0.01%"
40, 224, 16, 6512, 76, 77, 35666, 35667, "("
40, 224, 17, 6513, 77, 78, 35667, 35668, "w"
40, 224, 18, 6514, 78, 79, 35668, 35669, "/"
40, 224, 19, 6515, 79, 80, 35669, 35670, "v"
40, 224, 20, 6516, 80, 81, 35670, 35671, ")"
40, 224, 21, 6517, 82, 85, 35672, 35675, "BSA"
40, 224, 22, 6518, 86, 88, 35676, 35678, "at"
40, 224, 23, 6519, 89, 90, 35679, 35680, "a"
40, 224, 24, 6520, 91, 93, 35681, 35683, "pH"
40, 224, 25, 6521, 94, 96, 35684, 35686, "of"
40, 224, 26, 6522, 97, 100, 35687, 35690, "8.0"
40, 224, 27, 6523, 100, 101, 35690, 35691, "."
40, 225, 1, 6524, 0, 7, 35692, 35699, "Briefly"
40, 225, 2, 6525, 7, 8, 35699, 35700, ","
40, 225, 3, 6526, 9, 11, 35701, 35703, "20"
40, 225, 4, 6527, 12, 14, 35704, 35706, "ml"
40, 225, 5, 6528, 15, 17, 35707, 35709, "of"
40, 225, 6, 6529, 18, 21, 35710, 35713, "the"
40, 225, 7, 6530, 22, 28, 35714, 35720, "enzyme"
40, 225, 8, 6531, 29, 37, 35721, 35729, "solution"
40, 225, 9, 6532, 38, 42, 35730, 35734, "were"
40, 225, 10, 6533, 43, 48, 35735, 35740, "added"
40, 225, 11, 6534, 49, 51, 35741, 35743, "to"
40, 225, 12, 6535, 52, 55, 35744, 35747, "100"
40, 225, 13, 6536, 56, 58, 35748, 35750, "µl"
40, 225, 14, 6537, 59, 61, 35751, 35753, "of"
40, 225, 15, 6538, 62, 71, 35754, 35763, "prewarmed"
40, 225, 16, 6539, 72, 83, 35764, 35775, "chondroitin"
40, 225, 17, 6540, 84, 91, 35776, 35783, "sulfate"
40, 225, 18, 6541, 92, 101, 35784, 35793, "substrate"
40, 225, 19, 6542, 102, 103, 35794, 35795, "("
40, 225, 20, 6543, 103, 108, 35795, 35800, "Sigma"
40, 225, 21, 6544, 108, 109, 35800, 35801, ","
40, 225, 22, 6545, 110, 114, 35802, 35806, "from"
40, 225, 23, 6546, 115, 120, 35807, 35812, "shark"
40, 225, 24, 6547, 121, 130, 35813, 35822, "cartilage"
40, 225, 25, 6548, 130, 131, 35822, 35823, ","
40, 225, 26, 6549, 132, 141, 35824, 35833, "dissolved"
40, 225, 27, 6550, 142, 144, 35834, 35836, "at"
40, 225, 28, 6551, 145, 146, 35837, 35838, "a"
40, 225, 29, 6552, 147, 160, 35839, 35852, "concentration"
40, 225, 30, 6553, 161, 163, 35853, 35855, "of"
40, 225, 31, 6554, 164, 165, 35856, 35857, "4"
40, 225, 32, 6555, 166, 168, 35858, 35860, "mg"
40, 225, 33, 6556, 168, 169, 35860, 35861, "/"
40, 225, 34, 6557, 169, 171, 35861, 35863, "ml"
40, 225, 35, 6558, 172, 174, 35864, 35866, "in"
40, 225, 36, 6559, 175, 183, 35867, 35875, "reaction"
40, 225, 37, 6560, 184, 190, 35876, 35882, "buffer"
40, 225, 38, 6561, 190, 191, 35882, 35883, ")"
40, 225, 39, 6562, 192, 194, 35884, 35886, "in"
40, 225, 40, 6563, 195, 196, 35887, 35888, "a"
40, 225, 41, 6564, 197, 204, 35889, 35896, "Greiner"
40, 225, 42, 6565, 205, 212, 35897, 35904, "UV-Star"
40, 225, 43, 6566, 213, 223, 35905, 35915, "microplate"
40, 225, 44, 6567, 223, 224, 35915, 35916, "."
40, 226, 1, 6568, 0, 3, 35917, 35920, "The"
40, 226, 2, 6569, 4, 14, 35921, 35931, "increasing"
40, 226, 3, 6570, 15, 25, 35932, 35942, "absorbance"
40, 226, 4, 6571, 26, 28, 35943, 35945, "at"
40, 226, 5, 6572, 29, 32, 35946, 35949, "232"
40, 226, 6, 6573, 33, 35, 35950, 35952, "nm"
40, 226, 7, 6574, 36, 39, 35953, 35956, "was"
40, 226, 8, 6575, 40, 47, 35957, 35964, "assayed"
40, 226, 9, 6576, 48, 60, 35965, 35977, "continuously"
40, 226, 10, 6577, 61, 64, 35978, 35981, "for"
40, 226, 11, 6578, 65, 67, 35982, 35984, "25"
40, 226, 12, 6579, 68, 71, 35985, 35988, "min"
40, 226, 13, 6580, 72, 74, 35989, 35991, "at"
40, 226, 14, 6581, 75, 77, 35992, 35994, "37"
40, 226, 15, 6582, 77, 78, 35994, 35995, "°"
40, 226, 16, 6583, 78, 79, 35995, 35996, "C"
40, 226, 17, 6584, 79, 80, 35996, 35997, ","
40, 226, 18, 6585, 81, 85, 35998, 36002, "thus"
40, 226, 19, 6586, 86, 94, 36003, 36011, "allowing"
40, 226, 20, 6587, 95, 103, 36012, 36020, "activity"
40, 226, 21, 6588, 104, 115, 36021, 36032, "calculation"
40, 226, 22, 6589, 116, 120, 36033, 36037, "from"
40, 226, 23, 6590, 121, 124, 36038, 36041, "the"
40, 226, 24, 6591, 125, 130, 36042, 36047, "slope"
40, 226, 25, 6592, 131, 133, 36048, 36050, "of"
40, 226, 26, 6593, 134, 137, 36051, 36054, "the"
40, 226, 27, 6594, 138, 142, 36055, 36059, "time"
40, 226, 28, 6595, 143, 149, 36060, 36066, "course"
40, 226, 29, 6596, 150, 151, 36067, 36068, "("
40, 226, 30, 6597, 151, 161, 36068, 36078, "absorbance"
40, 226, 31, 6598, 161, 162, 36078, 36079, "/"
40, 226, 32, 6599, 162, 166, 36079, 36083, "time"
40, 226, 33, 6600, 166, 167, 36083, 36084, ")"
40, 226, 34, 6601, 167, 168, 36084, 36085, "."
40, 227, 1, 6602, 0, 3, 36086, 36089, "The"
40, 227, 2, 6603, 4, 15, 36090, 36101, "temperature"
40, 227, 3, 6604, 16, 25, 36102, 36111, "stability"
40, 227, 4, 6605, 26, 28, 36112, 36114, "of"
40, 227, 5, 6606, 29, 37, 36115, 36123, "ChaseABC"
40, 227, 6, 6607, 38, 41, 36124, 36127, "and"
40, 227, 7, 6608, 42, 47, 36128, 36133, "human"
40, 227, 8, 6609, 48, 52, 36134, 36138, "ARSB"
40, 227, 9, 6610, 53, 56, 36139, 36142, "was"
40, 227, 10, 6611, 57, 65, 36143, 36151, "assessed"
40, 227, 11, 6612, 66, 68, 36152, 36154, "at"
40, 227, 12, 6613, 69, 71, 36155, 36157, "pH"
40, 227, 13, 6614, 72, 75, 36158, 36161, "6.0"
40, 227, 14, 6615, 76, 77, 36162, 36163, "("
40, 227, 15, 6616, 77, 79, 36163, 36165, "in"
40, 227, 16, 6617, 80, 82, 36166, 36168, "20"
40, 227, 17, 6618, 83, 85, 36169, 36171, "mM"
40, 227, 18, 6619, 86, 89, 36172, 36175, "MES"
40, 227, 19, 6620, 89, 90, 36175, 36176, ","
40, 227, 20, 6621, 91, 94, 36177, 36180, "150"
40, 227, 21, 6622, 95, 97, 36181, 36183, "mM"
40, 227, 22, 6623, 98, 102, 36184, 36188, "NaCl"
40, 227, 23, 6624, 102, 103, 36188, 36189, ")"
40, 227, 24, 6625, 104, 107, 36190, 36193, "and"
40, 227, 25, 6626, 108, 110, 36194, 36196, "at"
40, 227, 26, 6627, 111, 113, 36197, 36199, "pH"
40, 227, 27, 6628, 114, 117, 36200, 36203, "6.8"
40, 227, 28, 6629, 118, 119, 36204, 36205, "("
40, 227, 29, 6630, 119, 121, 36205, 36207, "20"
40, 227, 30, 6631, 122, 124, 36208, 36210, "mM"
40, 227, 31, 6632, 125, 129, 36211, 36215, "MOPS"
40, 227, 32, 6633, 129, 130, 36215, 36216, ","
40, 227, 33, 6634, 131, 134, 36217, 36220, "150"
40, 227, 34, 6635, 135, 137, 36221, 36223, "mM"
40, 227, 35, 6636, 138, 142, 36224, 36228, "NaCl"
40, 227, 36, 6637, 142, 143, 36228, 36229, ")"
40, 227, 37, 6638, 144, 146, 36230, 36232, "by"
40, 227, 38, 6639, 147, 157, 36233, 36243, "incubating"
40, 227, 39, 6640, 158, 163, 36244, 36249, "these"
40, 227, 40, 6641, 164, 173, 36250, 36259, "solutions"
40, 227, 41, 6642, 174, 176, 36260, 36262, "at"
40, 227, 42, 6643, 177, 181, 36263, 36267, "37uC"
40, 227, 43, 6644, 182, 185, 36268, 36271, "for"
40, 227, 44, 6645, 186, 195, 36272, 36281, "different"
40, 227, 45, 6646, 196, 201, 36282, 36287, "times"
40, 227, 46, 6647, 202, 203, 36288, 36289, "("
40, 227, 47, 6648, 203, 205, 36289, 36291, "up"
40, 227, 48, 6649, 206, 208, 36292, 36294, "to"
40, 227, 49, 6650, 209, 213, 36295, 36299, "five"
40, 227, 50, 6651, 214, 218, 36300, 36304, "days"
40, 227, 51, 6652, 218, 219, 36304, 36305, ","
40, 227, 52, 6653, 220, 222, 36306, 36308, "as"
40, 227, 53, 6654, 223, 228, 36309, 36314, "given"
40, 227, 54, 6655, 229, 231, 36315, 36317, "in"
40, 227, 55, 6656, 232, 235, 36318, 36321, "the"
40, 227, 56, 6657, 236, 242, 36322, 36328, "figure"
40, 227, 57, 6658, 242, 243, 36328, 36329, ")"
40, 227, 58, 6659, 243, 244, 36329, 36330, ","
40, 227, 59, 6660, 245, 251, 36331, 36337, "before"
40, 227, 60, 6661, 252, 261, 36338, 36347, "measuring"
40, 227, 61, 6662, 262, 268, 36348, 36354, "enzyme"
40, 227, 62, 6663, 269, 277, 36355, 36363, "activity"
40, 227, 63, 6664, 278, 280, 36364, 36366, "at"
40, 227, 64, 6665, 281, 283, 36367, 36369, "pH"
40, 227, 65, 6666, 284, 287, 36370, 36373, "5.5"
40, 227, 66, 6667, 288, 289, 36374, 36375, "("
40, 227, 67, 6668, 289, 293, 36375, 36379, "ARSB"
40, 227, 68, 6669, 293, 294, 36379, 36380, ")"
40, 227, 69, 6670, 295, 297, 36381, 36383, "or"
40, 227, 70, 6671, 298, 300, 36384, 36386, "pH"
40, 227, 71, 6672, 301, 304, 36387, 36390, "8.0"
40, 227, 72, 6673, 305, 306, 36391, 36392, "("
40, 227, 73, 6674, 306, 314, 36392, 36400, "ChaseABC"
40, 227, 74, 6675, 314, 315, 36400, 36401, ")"
40, 227, 75, 6676, 315, 316, 36401, 36402, ","
40, 227, 76, 6677, 317, 319, 36403, 36405, "as"
40, 227, 77, 6678, 320, 329, 36406, 36415, "described"
40, 227, 78, 6679, 330, 335, 36416, 36421, "above"
40, 227, 79, 6680, 335, 336, 36421, 36422, "."
40, 228, 1, 6681, 0, 7, 36423, 36430, "Animals"
40, 228, 2, 6682, 8, 22, 36431, 36445, "Eight-week-old"
40, 228, 3, 6683, 23, 28, 36446, 36451, "C57BL"
40, 228, 4, 6684, 28, 29, 36451, 36452, "/"
40, 228, 5, 6685, 29, 30, 36452, 36453, "6"
40, 228, 6, 6686, 31, 37, 36454, 36460, "female"
40, 228, 7, 6687, 38, 42, 36461, 36465, "mice"
40, 228, 8, 6688, 43, 47, 36466, 36470, "were"
40, 228, 9, 6689, 48, 57, 36471, 36480, "purchased"
40, 228, 10, 6690, 58, 62, 36481, 36485, "from"
40, 228, 11, 6691, 63, 66, 36486, 36489, "the"
40, 228, 12, 6692, 67, 74, 36490, 36497, "Charles"
40, 228, 13, 6693, 75, 80, 36498, 36503, "River"
40, 228, 14, 6694, 81, 93, 36504, 36516, "Laboratories"
40, 228, 15, 6695, 94, 95, 36517, 36518, "("
40, 228, 16, 6696, 95, 105, 36518, 36528, "Wilmington"
40, 228, 17, 6697, 105, 106, 36528, 36529, ","
40, 228, 18, 6698, 107, 109, 36530, 36532, "MA"
40, 228, 19, 6699, 109, 110, 36532, 36533, ")"
40, 228, 20, 6700, 110, 111, 36533, 36534, "."
40, 229, 1, 6701, 0, 3, 36535, 36538, "All"
40, 229, 2, 6702, 4, 16, 36539, 36551, "experimental"
40, 229, 3, 6703, 17, 27, 36552, 36562, "procedures"
40, 229, 4, 6704, 28, 32, 36563, 36567, "were"
40, 229, 5, 6705, 33, 41, 36568, 36576, "approved"
40, 229, 6, 6706, 42, 44, 36577, 36579, "by"
40, 229, 7, 6707, 45, 48, 36580, 36583, "the"
40, 229, 8, 6708, 49, 55, 36584, 36590, "Animal"
40, 229, 9, 6709, 56, 60, 36591, 36595, "Care"
40, 229, 10, 6710, 61, 64, 36596, 36599, "and"
40, 229, 11, 6711, 65, 75, 36600, 36610, "Facilities"
40, 229, 12, 6712, 76, 85, 36611, 36620, "Committee"
40, 229, 13, 6713, 86, 88, 36621, 36623, "of"
40, 229, 14, 6714, 89, 96, 36624, 36631, "Rutgers"
40, 229, 15, 6715, 96, 97, 36631, 36632, ","
40, 229, 16, 6716, 98, 101, 36633, 36636, "The"
40, 229, 17, 6717, 102, 107, 36637, 36642, "State"
40, 229, 18, 6718, 108, 118, 36643, 36653, "University"
40, 229, 19, 6719, 119, 121, 36654, 36656, "of"
40, 229, 20, 6720, 122, 125, 36657, 36660, "New"
40, 229, 21, 6721, 126, 132, 36661, 36667, "Jersey"
40, 229, 22, 6722, 132, 133, 36667, 36668, "."
40, 230, 1, 6723, 0, 3, 36669, 36672, "The"
40, 230, 2, 6724, 4, 8, 36673, 36677, "mice"
40, 230, 3, 6725, 9, 13, 36678, 36682, "were"
40, 230, 4, 6726, 14, 26, 36683, 36695, "anesthetized"
40, 230, 5, 6727, 27, 31, 36696, 36700, "with"
40, 230, 6, 6728, 32, 49, 36701, 36718, "Ketamine-Xylazine"
40, 230, 7, 6729, 50, 51, 36719, 36720, "("
40, 230, 8, 6730, 51, 54, 36720, 36723, "see"
40, 230, 9, 6731, 55, 62, 36724, 36731, "details"
40, 230, 10, 6732, 63, 68, 36732, 36737, "below"
40, 230, 11, 6733, 68, 69, 36737, 36738, ")"
40, 230, 12, 6734, 70, 73, 36739, 36742, "and"
40, 230, 13, 6735, 74, 83, 36743, 36752, "subjected"
40, 230, 14, 6736, 84, 86, 36753, 36755, "to"
40, 230, 15, 6737, 87, 93, 36756, 36762, "spinal"
40, 230, 16, 6738, 94, 98, 36763, 36767, "cord"
40, 230, 17, 6739, 99, 110, 36768, 36779, "compression"
40, 230, 18, 6740, 111, 116, 36780, 36785, "after"
40, 230, 19, 6741, 117, 118, 36786, 36787, "a"
40, 230, 20, 6742, 119, 130, 36788, 36799, "laminectomy"
40, 230, 21, 6743, 130, 131, 36799, 36800, "."
40, 231, 1, 6744, 0, 5, 36801, 36806, "After"
40, 231, 2, 6745, 6, 12, 36807, 36813, "spinal"
40, 231, 3, 6746, 13, 17, 36814, 36818, "cord"
40, 231, 4, 6747, 18, 24, 36819, 36825, "injury"
40, 231, 5, 6748, 24, 25, 36825, 36826, ","
40, 231, 6, 6749, 26, 29, 36827, 36830, "the"
40, 231, 7, 6750, 30, 37, 36831, 36838, "animals"
40, 231, 8, 6751, 38, 42, 36839, 36843, "were"
40, 231, 9, 6752, 43, 53, 36844, 36854, "maintained"
40, 231, 10, 6753, 54, 56, 36855, 36857, "in"
40, 231, 11, 6754, 57, 60, 36858, 36861, "the"
40, 231, 12, 6755, 61, 65, 36862, 36866, "core"
40, 231, 13, 6756, 66, 72, 36867, 36873, "animal"
40, 231, 14, 6757, 73, 81, 36874, 36882, "facility"
40, 231, 15, 6758, 82, 84, 36883, 36885, "at"
40, 231, 16, 6759, 85, 88, 36886, 36889, "the"
40, 231, 17, 6760, 89, 97, 36890, 36898, "Division"
40, 231, 18, 6761, 98, 100, 36899, 36901, "of"
40, 231, 19, 6762, 101, 105, 36902, 36906, "Life"
40, 231, 20, 6763, 106, 113, 36907, 36914, "Science"
40, 231, 21, 6764, 114, 117, 36915, 36918, "and"
40, 231, 22, 6765, 118, 121, 36919, 36922, "the"
40, 231, 23, 6766, 122, 125, 36923, 36926, "W.M"
40, 231, 24, 6767, 125, 126, 36926, 36927, "."
40, 232, 1, 6768, 0, 4, 36928, 36932, "Keck"
40, 232, 2, 6769, 5, 11, 36933, 36939, "Center"
40, 232, 3, 6770, 12, 15, 36940, 36943, "for"
40, 232, 4, 6771, 16, 29, 36944, 36957, "Collaborative"
40, 232, 5, 6772, 30, 42, 36958, 36970, "Neuroscience"
40, 232, 6, 6773, 42, 43, 36970, 36971, "."
40, 233, 1, 6774, 0, 5, 36972, 36977, "After"
40, 233, 2, 6775, 6, 13, 36978, 36985, "surgery"
40, 233, 3, 6776, 13, 14, 36985, 36986, ","
40, 233, 4, 6777, 15, 18, 36987, 36990, "the"
40, 233, 5, 6778, 19, 23, 36991, 36995, "mice"
40, 233, 6, 6779, 24, 28, 36996, 37000, "were"
40, 233, 7, 6780, 29, 33, 37001, 37005, "kept"
40, 233, 8, 6781, 34, 36, 37006, 37008, "on"
40, 233, 9, 6782, 37, 38, 37009, 37010, "a"
40, 233, 10, 6783, 39, 43, 37011, 37015, "warm"
40, 233, 11, 6784, 44, 47, 37016, 37019, "mat"
40, 233, 12, 6785, 48, 49, 37020, 37021, "("
40, 233, 13, 6786, 49, 51, 37021, 37023, "35"
40, 233, 14, 6787, 51, 52, 37023, 37024, "°"
40, 233, 15, 6788, 52, 53, 37024, 37025, "C"
40, 233, 16, 6789, 53, 54, 37025, 37026, ")"
40, 233, 17, 6790, 55, 58, 37027, 37030, "for"
40, 233, 18, 6791, 59, 66, 37031, 37038, "several"
40, 233, 19, 6792, 67, 72, 37039, 37044, "hours"
40, 233, 20, 6793, 73, 75, 37045, 37047, "to"
40, 233, 21, 6794, 76, 83, 37048, 37055, "prevent"
40, 233, 22, 6795, 84, 95, 37056, 37067, "hypothermia"
40, 233, 23, 6796, 96, 99, 37068, 37071, "and"
40, 233, 24, 6797, 100, 104, 37072, 37076, "were"
40, 233, 25, 6798, 105, 115, 37077, 37087, "thereafter"
40, 233, 26, 6799, 116, 122, 37088, 37094, "singly"
40, 233, 27, 6800, 123, 129, 37095, 37101, "housed"
40, 233, 28, 6801, 130, 132, 37102, 37104, "in"
40, 233, 29, 6802, 133, 134, 37105, 37106, "a"
40, 233, 30, 6803, 135, 149, 37107, 37121, "temperatureand"
40, 233, 31, 6804, 150, 169, 37122, 37141, "humidity-controlled"
40, 233, 32, 6805, 170, 174, 37142, 37146, "room"
40, 233, 33, 6806, 175, 179, 37147, 37151, "with"
40, 233, 34, 6807, 180, 185, 37152, 37157, "water"
40, 233, 35, 6808, 186, 189, 37158, 37161, "and"
40, 233, 36, 6809, 190, 198, 37162, 37170, "standard"
40, 233, 37, 6810, 199, 203, 37171, 37175, "food"
40, 233, 38, 6811, 204, 212, 37176, 37184, "provided"
40, 233, 39, 6812, 213, 215, 37185, 37187, "ad"
40, 233, 40, 6813, 216, 223, 37188, 37195, "libitum"
40, 233, 41, 6814, 223, 224, 37195, 37196, "."
40, 234, 1, 6815, 0, 3, 37197, 37200, "The"
40, 234, 2, 6816, 4, 12, 37201, 37209, "bladders"
40, 234, 3, 6817, 13, 15, 37210, 37212, "of"
40, 234, 4, 6818, 16, 19, 37213, 37216, "the"
40, 234, 5, 6819, 20, 27, 37217, 37224, "animals"
40, 234, 6, 6820, 28, 32, 37225, 37229, "were"
40, 234, 7, 6821, 33, 41, 37230, 37238, "manually"
40, 234, 8, 6822, 42, 48, 37239, 37245, "voided"
40, 234, 9, 6823, 49, 53, 37246, 37250, "once"
40, 234, 10, 6824, 54, 56, 37251, 37253, "or"
40, 234, 11, 6825, 57, 62, 37254, 37259, "twice"
40, 234, 12, 6826, 63, 68, 37260, 37265, "daily"
40, 234, 13, 6827, 69, 71, 37266, 37268, "if"
40, 234, 14, 6828, 72, 75, 37269, 37272, "the"
40, 234, 15, 6829, 76, 83, 37273, 37280, "bladder"
40, 234, 16, 6830, 84, 86, 37281, 37283, "is"
40, 234, 17, 6831, 87, 95, 37284, 37292, "manually"
40, 234, 18, 6832, 96, 104, 37293, 37301, "palpable"
40, 234, 19, 6833, 104, 105, 37301, 37302, "."
40, 235, 1, 6834, 0, 3, 37303, 37306, "The"
40, 235, 2, 6835, 4, 11, 37307, 37314, "animals"
40, 235, 3, 6836, 12, 16, 37315, 37319, "were"
40, 235, 4, 6837, 17, 27, 37320, 37330, "euthanized"
40, 235, 5, 6838, 28, 33, 37331, 37336, "under"
40, 235, 6, 6839, 34, 44, 37337, 37347, "anesthesia"
40, 235, 7, 6840, 45, 48, 37348, 37351, "and"
40, 235, 8, 6841, 49, 63, 37352, 37366, "transcardially"
40, 235, 9, 6842, 64, 72, 37367, 37375, "perfused"
40, 235, 10, 6843, 73, 77, 37376, 37380, "with"
40, 235, 11, 6844, 78, 80, 37381, 37383, "4%"
40, 235, 12, 6845, 81, 97, 37384, 37400, "paraformaldehyde"
